action,arm,estimated_count,estimated_mean_reward,execution_count,execution_mean_reward,mean_reward,pull_count,reward_sum,service_id,source_plane,target_plane
add,"[""add"", 1, null, 0]",1.0,2.5348760018395073,1.0,0.7610173745369186,1.647946688188213,2.0,3.295893376376426,1,,0
add,"[""add"", 1, null, 3]",1.0,2.223029865633347,1.0,0.7673413073125619,1.4951855864729544,2.0,2.990371172945909,1,,3
add,"[""add"", 1, null, 7]",1.0,2.259160703925256,1.0,0.7709543911417528,1.5150575475335044,2.0,3.030115095067009,1,,7
add,"[""add"", 11, null, 8]",1.0,2.087751989076088,1.0,0.7959922793539532,1.4418721342150207,2.0,2.8837442684300414,11,,8
add,"[""add"", 12, null, 0]",1.0,2.232264574209271,1.0,0.723813354611068,1.4780389644101695,2.0,2.956077928820339,12,,0
add,"[""add"", 12, null, 2]",1.0,2.567290946526716,1.0,0.7618457674358179,1.6645683569812668,2.0,3.3291367139625336,12,,2
add,"[""add"", 12, null, 3]",1.0,2.2322610467873423,1.0,0.7238130018688751,1.4780370243281087,2.0,2.9560740486562174,12,,3
add,"[""add"", 12, null, 4]",1.0,2.5260367506686747,1.0,0.7577203478500137,1.6418785492593442,2.0,3.2837570985186884,12,,4
add,"[""add"", 12, null, 6]",1.0,2.3860347824872825,1.0,0.7391903754388691,1.5626125789630758,2.0,3.1252251579261516,12,,6
add,"[""add"", 13, null, 1]",1.0,1.2811147872504334,1.0,0.7743916139479101,1.0277532005991716,2.0,2.0555064011983433,13,,1
add,"[""add"", 19, null, 1]",1.0,1.5705040874671052,1.0,0.7875305082631583,1.1790172978651317,2.0,2.3580345957302633,19,,1
add,"[""add"", 20, null, 0]",1.0,2.2212146238123887,1.0,0.7474358425189859,1.4843252331656873,2.0,2.9686504663313746,20,,0
add,"[""add"", 20, null, 5]",1.0,2.1772515421403744,1.0,0.7430395343517845,1.4601455382460795,2.0,2.920291076492159,20,,5
add,"[""add"", 20, null, 9]",1.0,2.159555623598318,1.0,0.7412699424975788,1.4504127830479483,2.0,2.9008255660958966,20,,9
add,"[""add"", 24, null, 4]",1.0,2.3049380157797152,1.0,0.7463404927681249,1.52563925427392,2.0,3.05127850854784,24,,4
add,"[""add"", 24, null, 7]",1.0,2.383284073138648,1.0,0.7541750985040182,1.5687295858213333,2.0,3.1374591716426665,24,,7
add,"[""add"", 25, null, 2]",1.0,2.126094364873155,1.0,0.7891188680337607,1.4576066164534578,2.0,2.9152132329069156,25,,2
add,"[""add"", 25, null, 5]",1.0,2.2010754944445208,1.0,0.7771035779076668,1.4890895361760939,2.0,2.9781790723521877,25,,5
add,"[""add"", 25, null, 7]",1.0,2.0845170235652697,1.0,0.7849611339029723,1.434739078734121,2.0,2.869478157468242,25,,7
add,"[""add"", 25, null, 8]",1.0,1.9479226549425044,1.0,0.7713016970406957,1.3596121759916,2.0,2.7192243519832,25,,8
add,"[""add"", 25, null, 9]",1.0,2.1596883189809577,1.0,0.7729648603613106,1.4663265896711342,2.0,2.9326531793422683,25,,9
add,"[""add"", 29, null, 0]",2.0,1.7813371592689593,2.0,0.775489315229744,1.2784132372493517,4.0,5.113652948997407,29,,0
add,"[""add"", 29, null, 2]",1.0,-0.43733370775852576,0.0,0.0,-0.43733370775852576,1.0,-0.43733370775852576,29,,2
add,"[""add"", 29, null, 5]",1.0,1.2243581819914104,1.0,0.7779737486137701,1.0011659653025902,2.0,2.0023319306051803,29,,5
add,"[""add"", 29, null, 6]",1.0,1.8440036802332378,1.0,0.7848254749709628,1.3144145776021003,2.0,2.6288291552042007,29,,6
add,"[""add"", 29, null, 7]",1.0,1.7067721323281917,1.0,0.7711023201804581,1.238937226254325,2.0,2.47787445250865,29,,7
add,"[""add"", 29, null, 9]",1.0,-0.33606331219251073,0.0,0.0,-0.33606331219251073,1.0,-0.33606331219251073,29,,9
add,"[""add"", 3, null, 4]",1.0,2.231341069667607,1.0,0.7863060259098871,1.5088235477887468,2.0,3.0176470955774937,3,,4
add,"[""add"", 3, null, 6]",1.0,2.2278010522694465,1.0,0.785952024170071,1.5068765382197586,2.0,3.0137530764395173,3,,6
add,"[""add"", 30, null, 5]",1.0,1.7666791387680851,1.0,0.7795609097998067,1.273120024283946,2.0,2.546240048567892,30,,5
add,"[""add"", 4, null, 5]",1.0,1.7788496950865413,1.0,0.7811630196457668,1.2800063573661542,2.0,2.5600127147323084,4,,5
add,"[""add"", 4, null, 9]",1.0,1.8007214936577383,1.0,0.7346052014113439,1.2676633475345411,2.0,2.5353266950690823,4,,9
add,"[""add"", 5, null, 1]",1.0,2.051361743704006,1.0,0.7973711443267754,1.4243664440153907,2.0,2.8487328880307814,5,,1
add,"[""add"", 5, null, 5]",1.0,1.956057589442788,1.0,0.7878407289006536,1.3719491591717208,2.0,2.7438983183434416,5,,5
add,"[""add"", 7, null, 1]",1.0,1.994099874707606,1.0,0.7625510717693075,1.3783254732384567,2.0,2.7566509464769133,7,,1
add,"[""add"", 7, null, 3]",1.0,1.8641503289541788,1.0,0.7495561171939648,1.3068532230740717,2.0,2.6137064461481434,7,,3
add,"[""add"", 7, null, 4]",1.0,1.9490261655742587,1.0,0.7580437008559727,1.3535349332151156,2.0,2.7070698664302313,7,,4
add,"[""add"", 9, null, 4]",1.0,1.8979888030571617,1.0,0.7534067142709524,1.325697758664057,2.0,2.651395517328114,9,,4
add,"[""add"", 9, null, 9]",1.0,1.601115860653132,1.0,0.76174689202969,1.181431376341411,2.0,2.362862752682822,9,,9
move,"[""move"", 1, 0, 6]",1.0,1.6459663568308482,1.0,0.7736467170612328,1.2098065369460405,2.0,2.419613073892081,1,0,6
move,"[""move"", 1, 1, 5]",1.0,1.6333729477406007,1.0,0.772600044477208,1.2029864961089043,2.0,2.4059729922178086,1,1,5
move,"[""move"", 1, 1, 6]",1.0,1.6395296605496568,1.0,0.7732157157581135,1.2063726881538852,2.0,2.4127453763077704,1,1,6
move,"[""move"", 1, 3, 6]",1.0,1.7188712365804075,1.0,0.7811498733611887,1.250010554970798,2.0,2.500021109941596,1,3,6
move,"[""move"", 10, 0, 1]",2.0,0.7086790338315934,1.0,0.7906849799588673,0.7360143492073513,3.0,2.208043047622054,10,0,1
move,"[""move"", 10, 0, 2]",2.0,1.6980285177328,2.0,0.7432484423577059,1.220638480045253,4.0,4.882553920181012,10,0,2
move,"[""move"", 10, 0, 3]",2.0,1.3518712702045836,2.0,0.7506204798133608,1.0512458750089724,4.0,4.2049835000358895,10,0,3
