action,arm,estimated_count,estimated_mean_reward,execution_count,execution_mean_reward,mean_reward,pull_count,reward_sum,service_id,source_plane,target_plane
add,"[""add"", 13, null, 7]",1.0,1.0243051820596216,1.0,0.698523058446889,0.8614141202532553,2.0,1.7228282405065105,13,,7
add,"[""add"", 15, null, 3]",1.0,2.1818379722024153,1.0,0.6082692826831071,1.3950536274427612,2.0,2.7901072548855224,15,,3
add,"[""add"", 15, null, 7]",1.0,2.1223322619009184,1.0,0.6023187116529574,1.3623254867769379,2.0,2.7246509735538758,15,,7
add,"[""add"", 16, null, 1]",1.0,1.9965396638554123,1.0,0.5969778205698044,1.2967587422126083,2.0,2.5935174844252167,16,,1
add,"[""add"", 16, null, 2]",1.0,2.0174889285122695,1.0,0.5990727470354901,1.3082808377738797,2.0,2.6165616755477594,16,,2
add,"[""add"", 18, null, 5]",1.0,1.4353879654506676,1.0,0.7603931646666479,1.0978905650586577,2.0,2.1957811301173153,18,,5
add,"[""add"", 18, null, 6]",1.0,1.3811405778856432,1.0,0.7549684259101455,1.0680545018978944,2.0,2.136109003795789,18,,6
add,"[""add"", 18, null, 7]",1.0,1.3748254605287973,1.0,0.7543369141744609,1.064581187351629,2.0,2.129162374703258,18,,7
add,"[""add"", 20, null, 6]",1.0,1.9186509523272648,1.0,0.6070930297719597,1.2628719910496122,2.0,2.5257439820992245,20,,6
add,"[""add"", 23, null, 1]",2.0,0.9482218333571022,1.0,0.7400070512722595,0.878816905995488,3.0,2.636450717986464,23,,1
add,"[""add"", 23, null, 2]",1.0,1.2808700148164092,1.0,0.7658950782633172,1.0233825465398632,2.0,2.0467650930797263,23,,2
add,"[""add"", 23, null, 3]",1.0,2.0305849257034283,1.0,0.7551104812995172,1.3928477035014728,2.0,2.7856954070029456,23,,3
add,"[""add"", 23, null, 5]",1.0,1.3260406792931396,1.0,0.7704121447109902,1.048226412002065,2.0,2.09645282400413,23,,5
add,"[""add"", 23, null, 8]",1.0,1.9427229269238153,1.0,0.7463242814215558,1.3445236041726856,2.0,2.689047208345371,23,,8
add,"[""add"", 24, null, 2]",1.0,1.8375560840302128,1.0,0.7114126324903715,1.274484358260292,2.0,2.548968716520584,24,,2
add,"[""add"", 24, null, 4]",1.0,1.9532079442633443,1.0,0.7229778185136846,1.3380928813885145,2.0,2.676185762777029,24,,4
add,"[""add"", 25, null, 2]",1.0,1.852158360917384,1.0,0.6140761825168889,1.2331172717171364,2.0,2.4662345434342727,25,,2
add,"[""add"", 25, null, 4]",1.0,1.7283896803383707,1.0,0.7197945012326037,1.2240920907854873,2.0,2.4481841815709746,25,,4
add,"[""add"", 25, null, 5]",1.0,1.8745855547044274,1.0,0.6163189018955932,1.2454522283000102,2.0,2.4909044566000205,25,,5
add,"[""add"", 25, null, 6]",1.0,1.8812897823301453,1.0,0.616989324658165,1.2491395534941552,2.0,2.4982791069883103,25,,6
add,"[""add"", 26, null, 0]",1.0,1.6722268370821465,1.0,0.6265626171923436,1.149394727137245,2.0,2.29878945427449,26,,0
