action,arm,estimated_count,estimated_mean_reward,execution_count,execution_mean_reward,mean_reward,pull_count,reward_sum,service_id,source_plane,target_plane
add,"[""add"", 10, null, 0]",1.0,2.0752045199843456,1.0,0.5407516528175612,1.3079780864009534,2.0,2.6159561728019067,10,,0
add,"[""add"", 10, null, 4]",1.0,2.176092661235722,1.0,0.5508404669426988,1.3634665640892103,2.0,2.7269331281784206,10,,4
add,"[""add"", 13, null, 0]",1.0,1.9505819757107876,1.0,0.6042546840486825,1.277418329879735,2.0,2.55483665975947,13,,0
add,"[""add"", 13, null, 1]",1.0,1.9316545570519383,1.0,0.6023619421827976,1.267008249617368,2.0,2.534016499234736,13,,1
add,"[""add"", 14, null, 0]",1.0,2.3901129464105013,1.0,0.6125259818439553,1.5013194641272283,2.0,3.0026389282544566,14,,0
add,"[""add"", 14, null, 2]",1.0,2.3386888691987475,1.0,0.60738357412278,1.4730362216607638,2.0,2.9460724433215275,14,,2
add,"[""add"", 14, null, 8]",1.0,2.3875186836846067,1.0,0.6122665555713659,1.4998926196279863,2.0,2.9997852392559725,14,,8
add,"[""add"", 15, null, 1]",1.0,1.2902059086800135,1.0,0.5332200620684261,0.9117129853742199,2.0,1.8234259707484397,15,,1
add,"[""add"", 15, null, 4]",1.0,1.5266547256663396,1.0,0.5568649437670588,1.0417598347166992,2.0,2.0835196694333984,15,,4
add,"[""add"", 15, null, 5]",1.0,1.5457897160242227,1.0,0.558778442802847,1.0522840794135349,2.0,2.1045681588270697,15,,5
add,"[""add"", 15, null, 6]",1.0,2.294415060456211,1.0,0.5667714782372791,1.4305932693467451,2.0,2.8611865386934903,15,,6
add,"[""add"", 17, null, 4]",1.0,2.1877715741051955,1.0,0.5724601284845566,1.3801158512948761,2.0,2.7602317025897523,17,,4
add,"[""add"", 17, null, 7]",1.0,2.1740273993404022,1.0,0.5710857110080773,1.3725565551742398,2.0,2.7451131103484796,17,,7
add,"[""add"", 19, null, 6]",1.0,2.407989282541318,1.0,0.6156420549530726,1.5118156687471953,2.0,3.0236313374943906,19,,6
add,"[""add"", 2, null, 2]",1.0,1.4354347442786315,1.0,0.558166928465521,0.9968008363720762,2.0,1.9936016727441523,2,,2
add,"[""add"", 2, null, 4]",1.0,1.718858582442115,1.0,0.5154851889007377,1.1171718856714263,2.0,2.2343437713428527,2,,4
add,"[""add"", 2, null, 5]",1.0,1.8964597040487488,1.0,0.5624669901085646,1.2294633470786567,2.0,2.4589266941573134,2,,5
add,"[""add"", 2, null, 7]",1.0,1.7304180820572577,1.0,0.5166411388622519,1.1235296104597547,2.0,2.2470592209195095,2,,7
add,"[""add"", 2, null, 9]",1.0,1.8257837124854488,1.0,0.5261777019050711,1.17598070719526,2.0,2.35196141439052,2,,9
add,"[""add"", 21, null, 7]",1.0,1.3333715973783835,1.0,0.585076548923955,0.9592240731511692,2.0,1.9184481463023384,21,,7
add,"[""add"", 25, null, 0]",1.0,1.4852292250808472,1.0,0.6155993978799922,1.0504143114804196,2.0,2.1008286229608393,25,,0
add,"[""add"", 25, null, 2]",1.0,1.4275838914098844,1.0,0.6287434816004096,1.0281636865051471,2.0,2.0563273730102942,25,,2
add,"[""add"", 25, null, 3]",1.0,1.5085766247437082,1.0,0.6179341378462783,1.0632553812949932,2.0,2.1265107625899864,25,,3
add,"[""add"", 25, null, 9]",1.0,1.4373988962272226,1.0,0.6108163649946297,1.024107630610926,2.0,2.048215261221852,25,,9
add,"[""add"", 26, null, 0]",1.0,3.1266510054530747,1.0,0.5645213267930633,1.845586166123069,2.0,3.691172332246138,26,,0
add,"[""add"", 26, null, 2]",1.0,3.1526271304171862,1.0,0.5671189392894745,1.8598730348533303,2.0,3.7197460697066607,26,,2
add,"[""add"", 26, null, 3]",1.0,3.1512953878948795,1.0,0.5669857650372438,1.8591405764660616,2.0,3.718281152932123,26,,3
add,"[""add"", 26, null, 4]",1.0,1.3043345966833697,1.0,0.6647049323562302,0.9845197645198,2.0,1.9690395290396,26,,4
add,"[""add"", 27, null, 0]",1.0,1.0770101360597644,1.0,0.7113891158557206,0.8941996259577425,2.0,1.788399251915485,27,,0
