action,arm,estimated_count,estimated_mean_reward,execution_count,execution_mean_reward,mean_reward,pull_count,reward_sum,service_id,source_plane,target_plane
add,"[""add"", 13, null, 1]",1.0,2.1500071621326455,1.0,0.505122511764897,1.3275648369487714,2.0,2.6551296738975427,13,,1
add,"[""add"", 13, null, 4]",1.0,2.187198889009422,1.0,0.570197647506754,1.378698268258088,2.0,2.757396536516176,13,,4
add,"[""add"", 14, null, 0]",1.0,1.879575721437659,1.0,0.5574055701103263,1.2184906457739926,2.0,2.436981291547985,14,,0
add,"[""add"", 14, null, 3]",1.0,1.8143427884895051,1.0,0.5508822768155109,1.182612532652508,2.0,2.365225065305016,14,,3
add,"[""add"", 14, null, 5]",1.0,1.8943152749114391,1.0,0.5588795254577044,1.2265974001845716,2.0,2.4531948003691433,14,,5
add,"[""add"", 17, null, 3]",1.0,1.4918581244087847,1.0,0.5191296528179051,1.0054938886133449,2.0,2.0109877772266898,17,,3
add,"[""add"", 17, null, 5]",1.0,2.052387584735847,1.0,0.4699277365086537,1.2611576606222503,2.0,2.5223153212445006,17,,5
add,"[""add"", 18, null, 3]",1.0,1.5753136822741596,1.0,0.5195908798870635,1.0474522810806115,2.0,2.094904562161223,18,,3
add,"[""add"", 18, null, 7]",1.0,1.8843668072202626,1.0,0.5504961923816738,1.217431499800968,2.0,2.434862999601936,18,,7
add,"[""add"", 18, null, 9]",1.0,1.6643847022803098,1.0,0.5284979818876785,1.096441342083994,2.0,2.192882684167988,18,,9
add,"[""add"", 19, null, 1]",1.0,1.0170877427460676,1.0,0.6495996574121566,0.8333437000791122,2.0,1.6666874001582244,19,,1
add,"[""add"", 19, null, 5]",1.0,0.9250252310282046,1.0,0.6403934062403703,0.7827093186342875,2.0,1.565418637268575,19,,5
add,"[""add"", 19, null, 6]",1.0,1.136287660229198,1.0,0.6615196491604696,0.8989036546948338,2.0,1.7978073093896676,19,,6
add,"[""add"", 19, null, 8]",1.0,1.6209874126281019,1.0,0.7073113467370162,1.164149379682559,2.0,2.328298759365118,19,,8
