action,arm,estimated_count,estimated_mean_reward,execution_count,execution_mean_reward,mean_reward,pull_count,reward_sum,service_id,source_plane,target_plane
add,"[""add"", 10, null, 0]",1.0,2.0063002570020987,1.0,0.6430349385641733,1.324667597783136,2.0,2.649335195566272,10,,0
add,"[""add"", 10, null, 1]",1.0,2.3592474561981347,1.0,0.5556949258496828,1.4574711910239087,2.0,2.9149423820478173,10,,1
add,"[""add"", 10, null, 2]",1.0,1.9788998414082561,1.0,0.640294897004789,1.3095973692065226,2.0,2.619194738413045,10,,2
add,"[""add"", 10, null, 4]",1.0,2.404862963104058,1.0,0.5602564765402751,1.4825597198221665,2.0,2.965119439644333,10,,4
add,"[""add"", 10, null, 6]",1.0,2.3773412281308466,1.0,0.557504303042954,1.4674227655869003,2.0,2.9348455311738006,10,,6
add,"[""add"", 13, null, 0]",1.0,1.6467237293193755,1.0,0.43372429181069355,1.0402240105650344,2.0,2.080448021130069,13,,0
add,"[""add"", 13, null, 2]",1.0,1.8231922895452943,1.0,0.45137114783328547,1.1372817186892898,2.0,2.2745634373785797,13,,2
add,"[""add"", 13, null, 3]",1.0,1.5473516654066644,1.0,0.5578156290381889,1.0525836472224266,2.0,2.105167294444853,13,,3
add,"[""add"", 13, null, 5]",1.0,1.7071046777179864,1.0,0.4397623866505546,1.0734335321842705,2.0,2.146867064368541,13,,5
add,"[""add"", 13, null, 7]",1.0,1.6534334701552458,1.0,0.568423809513047,1.1109286398341465,2.0,2.221857279668293,13,,7
add,"[""add"", 15, null, 2]",1.0,2.1406839138951166,1.0,0.49342541902382414,1.3170546664594704,2.0,2.634109332918941,15,,2
add,"[""add"", 15, null, 3]",1.0,3.518877801887063,1.0,0.5708242201456073,2.044851011016335,2.0,4.08970202203267,15,,3
add,"[""add"", 15, null, 6]",1.0,2.182814615421377,1.0,0.4976384891764502,1.3402265522989136,2.0,2.6804531045978273,15,,6
add,"[""add"", 15, null, 7]",1.0,3.5134985159416994,1.0,0.5702862915510709,2.041892403746385,2.0,4.08378480749277,15,,7
