chain_length,cycle,destination_node,epoch,failed_stage,failure_reason,feasible,request_id,reward,slot_mod,source_node,start_time_s,template_id,total_delay_s,total_energy_j
5,1,3,1,,,True,3,-21.45217775284377,0,66,2.078684060664746,5,50.55627390299525,2049.446986076115
10,1,5,1,,,True,5,-42.95244293335446,0,16,2.8266186969296725,9,100.82221166506653,4372.597112213073
5,1,6,1,,,True,2,-18.61122453785088,0,5,2.927542156804337,2,43.38614116444162,2094.613453457056
5,1,6,1,,,True,1,-20.188567840396082,0,5,4.646585784642944,2,47.40530803266511,2044.0743788833943
5,1,3,1,,,True,4,-31.933458363469544,0,7,9.748687913296191,5,74.84006765652748,3329.052168097587
5,1,5,2,,,True,6,-18.777300635680124,1,4,11.986493618107115,2,44.01758205371134,1950.4463569926475
5,1,3,2,,,True,7,-17.99908059154609,1,49,19.553761290106905,5,42.26713025079799,1820.3808187114892
5,1,12,3,,,True,9,-17.435685059586177,2,3,20.588651898242727,2,41.03615057368489,1702.0413835203678
5,1,3,3,,,True,8,-11.645598830611053,2,1,21.688189918599978,1,27.224347953447296,1259.7660820535557
5,1,4,3,,,True,10,-17.187479982586073,2,11,22.488962602222514,3,40.252285867285536,1810.9427261197611
5,1,11,3,,,True,12,-16.024081611164505,2,22,23.411316878115148,8,38.32706883006715,1155.4234652294087
5,1,26,3,,,True,11,-12.498047017595734,2,4,23.540634128206417,4,29.61050756198819,1089.7399880007633
15,1,17,3,,,True,14,-51.77979207218098,2,12,25.15874029691661,14,121.25750137154408,5461.319205938915
10,1,1,3,,,True,13,-36.22262599170224,2,6,29.03440676463218,12,84.94015363095816,3744.274232198281
15,1,7,4,,,True,18,-48.73635538696399,3,23,33.1202211078042,13,113.98252626211855,5238.908136860942
10,1,4,4,,,True,17,-39.01438091121401,3,16,33.90405726401883,9,91.73374181107435,3868.1403113071156
5,1,11,4,,,True,16,-11.096860389314418,3,12,37.47854593501422,8,26.170167626367423,1047.9888979457476
5,1,3,4,,,True,15,-19.913848411359627,3,1,39.982195059051264,1,46.66854010696409,2077.3872809566546
10,1,4,5,,,True,22,-29.51023259699666,4,17,40.49091666494063,9,68.80779880721468,3311.8551235179757
15,1,13,5,,,True,26,-54.85695331090469,4,7,44.41526961772404,13,127.73973691353771,6268.430909149343
10,1,5,5,,,True,23,-22.864833458896708,4,1,45.25859163647298,9,53.143980083142246,2678.7357093996834
5,1,6,5,,,True,19,-11.142842757019817,4,5,45.91681227645898,2,25.997411962931643,1239.7966197452658
10,1,3,5,,,True,25,-33.96041909738694,4,5,46.24725842497157,12,79.4153766253867,3657.114078720425
10,1,3,5,,,True,24,-26.907434284997013,4,7,47.815299315700585,11,63.42808079726815,2560.33661014959
5,1,1,5,,,True,21,-15.32606182327444,4,66,49.24066055529714,5,35.798731706764,1677.615234281399
5,1,9,5,,,True,20,-9.26575671171708,4,1,49.5566176652372,4,21.672634818169115,994.5046407490561
5,1,12,6,,,True,27,-16.5028496867263,5,5,51.260873468161876,2,38.47827628488545,1852.565287953529
10,1,8,6,,,True,29,-31.783546515515308,5,15,51.924705832696226,10,74.88173684522948,3051.4196290391924
10,1,8,6,,,True,28,-38.71235696491405,5,13,57.35660606207486,10,90.18118225518555,4399.806771399724
10,1,1,7,,,True,32,-37.543970258988956,6,9,60.728307699422864,11,88.4659894568556,3595.957460411193
10,1,7,7,,,True,33,-39.805373243482414,6,3,61.36809867903767,12,93.26667432241933,4164.505857524473
10,1,3,7,,,True,34,-33.108988030151224,6,4,66.08085743003144,12,77.51981239662865,3501.7717858329343
10,1,3,7,,,True,31,-39.98108364320749,6,16,66.4808630697561,9,94.8464993353973,3404.1398484142833
5,1,3,7,,,True,30,-15.062671979467552,6,26,69.74171886902553,6,35.410108411080614,1497.7143583921782
5,1,6,8,,,True,37,-9.866026739635693,7,12,71.55364629677494,6,22.910994433924728,1169.3816101096684
10,1,1,8,,,True,40,-30.025005752299048,7,9,71.73985788180795,11,70.2273493760919,3223.4433364371475
5,1,3,8,,,True,36,-15.150980014407075,7,5,72.20149538160165,2,35.36458125949504,1675.2458510150955
10,1,13,8,,,True,39,-33.254164816144566,7,15,75.08203982575861,10,77.30049899663592,3889.94202915033
5,1,4,8,,,True,38,-16.772664379917153,7,9,77.69574643734252,6,39.232391423539426,1799.5130175023023
5,1,4,8,,,True,35,-17.00694571894152,7,6,78.44521266387588,2,39.8809256850173,1757.6257415576624
10,1,3,8,,,True,41,-37.27644354835351,7,4,79.41281811830463,12,87.42761406077436,3842.3298734062782
5,1,4,9,,,True,43,-15.533905307847952,8,25,80.04593817432048,6,36.92172518345686,1275.3587241086834
5,1,12,9,,,True,42,-19.342763920390176,8,3,83.92294033756096,2,45.47793805992811,1919.3144940315528
15,1,13,9,,,True,45,-45.13184641033779,8,23,85.71188882563366,13,105.59312341321318,4824.328408420873
5,1,5,9,,,True,44,-29.146597536576998,8,4,87.08069606329484,7,70.07058040911873,1863.942288215841
5,1,3,10,,,True,47,-28.626735015429002,9,1,90.7238017920592,3,67.18527789539907,2921.0397621156217
5,1,9,10,,,True,48,-17.327810544074882,9,4,92.48142799545315,4,40.83023796221636,1659.5255986472318
5,1,1,10,,,True,46,-14.508511986663699,9,4,92.68169018075125,1,33.735095657753874,1690.789539270246
5,1,5,11,,,True,50,-20.090942866781205,10,6,105.91295325762133,2,46.71105858213048,2344.199056548355
10,1,3,11,,,True,51,-30.53388726744422,10,16,107.17895133357307,9,72.11821455813516,2811.00240698359
5,1,1,11,,,True,49,-19.5561961616695,10,3,107.90577900390866,1,46.01352471155593,1917.977128411881
15,1,12,12,,,True,56,-58.80144258600871,11,9,110.34017205276136,13,137.25426337889274,6499.562057419359
10,1,1,12,,,True,55,-28.510264365331743,11,8,110.66122194407286,11,66.73694736028544,3025.809035362614
5,1,5,12,,,True,52,-20.362871350261187,11,6,112.17711828020938,2,47.5820349705113,2216.7622700944476
10,1,3,12,,,True,53,-32.75984003562511,11,18,112.87439530804696,9,76.76743189042637,3421.445465757603
10,1,8,12,,,True,54,-42.66647471695666,11,7,118.6108885701733,10,99.566031825261,4733.436644753752
10,1,7,13,,,True,61,-30.1325492392528,12,6,121.49530689573078,10,69.79941905889967,3687.969359488217
5,1,3,13,,,True,59,-21.843132429333608,12,9,126.55804261199492,6,51.32638197301944,2187.6327335430556
5,1,1,13,,,True,57,-18.948689529518465,12,4,128.1406222278992,1,44.33696863025375,2023.1701290282715
5,1,1,13,,,True,60,-19.438730031826765,12,16,128.31654398069944,7,45.808898005838614,1858.6180491522018
5,1,3,13,,,True,58,-25.65532743485094,12,11,129.25856306089347,5,59.94967691307957,2792.427782698516
