chain_length,cycle,destination_node,epoch,failed_stage,failure_reason,feasible,request_id,reward,slot_mod,source_node,start_time_s,template_id,total_delay_s,total_energy_j
5,1,11,1,,,True,1,-11.44129338380205,0,5,3.4130493352111326,5,27.208723617735757,929.6732278462445
10,1,7,1,,,True,3,-27.048781871319523,0,5,3.993283229345387,10,63.617696718938326,2669.5053062403204
15,1,3,1,,,True,6,-44.47343733280629,0,12,5.165483846121984,14,104.53524421480225,4432.23274480899
15,1,14,1,,,True,5,-24.30272147779675,0,13,5.644398667839527,13,57.3358202544657,2280.655626684118
5,1,4,1,,,True,2,-10.714436584338193,0,3,8.15006800616027,8,25.481048923481218,870.0283582428426
10,1,4,1,,,True,4,-19.201152561331494,0,1,8.631485202120261,11,45.52043168680134,1654.9664776849263
10,1,12,2,,,True,8,-31.992458240229922,1,22,12.602445799869676,9,74.96855282859836,3341.7285146509553
5,1,1,2,,,True,7,-11.777979345050085,1,3,16.450640984274326,3,27.63468381670175,1206.8430306156397
10,1,4,2,,,True,9,-30.72902819073731,1,1,16.927793075026266,12,71.73188341765234,3393.791372793955
5,1,8,3,,,True,10,-17.581798149305754,2,4,20.98048538801756,4,41.22993903229312,1816.3708939808419
5,1,1,3,,,True,11,-19.96488829421246,2,5,21.922296725496942,5,46.90981924691025,2001.6009924139273
10,1,12,3,,,True,15,-25.85297554919699,2,4,25.527756078661902,9,61.15942345011377,2315.343615252467
5,1,3,3,,,True,12,-12.071990763444354,2,11,26.555735399996507,6,28.719116744547854,973.9067760420196
5,1,4,3,,,True,13,-10.485525494612167,2,5,27.799160671587057,8,24.922227157534603,861.0577193305426
10,1,12,3,,,True,14,-27.812298450311634,2,3,29.392610807346287,9,65.4065518495969,2749.4628507881284
15,1,4,4,,,True,21,-45.85757377205024,3,12,30.11409516014357,14,107.4948416284081,4766.061867811668
10,1,18,4,,,True,20,-20.261779469533007,3,3,33.6552118433573,11,47.71071341942186,1962.4901696071056
5,1,4,4,,,True,17,-22.860691747855334,3,5,33.989276435660095,8,53.87278489975977,2185.9629799190393
5,1,17,4,,,True,16,-13.939946087892768,3,8,34.642921348028096,1,32.733264797989435,1411.066947828321
10,1,17,4,,,True,18,-24.399467225722834,3,13,37.276522745341296,11,57.76513178706958,2155.6908514916677
10,1,17,4,,,True,19,-27.773340047113784,3,1,38.91067522180156,11,65.9390948689005,2329.5034992559745
10,1,1,5,,,True,24,-29.589242959067946,4,3,43.195457842897554,10,69.79240158174314,2787.1372106178183
10,1,1,5,,,True,25,-32.914145021645815,4,4,44.29691169271284,12,77.42216079480954,3242.1345062033315
5,1,26,5,,,True,22,-18.252699793587514,4,11,44.399034694579576,1,42.66952187056733,1974.8184089343017
15,1,3,5,,,True,26,-47.84318320884414,4,12,44.64066762698076,14,112.21295729774752,4930.000482908544
5,1,3,5,,,True,23,-18.673315797209316,4,5,48.07825570725799,8,43.96399949627351,1812.8599978331902
5,1,9,6,,,True,29,-16.472365267022507,5,1,53.86945907993232,4,38.63805622616608,1695.2379609267912
5,1,13,6,,,True,27,-16.422855058971205,5,8,54.1373488950638,1,38.3039756331514,1835.4413428510743
5,1,13,6,,,True,28,-15.682472196118288,5,1,54.883736732517605,2,38.06855669439693,758.4158639325241
15,1,3,7,,,True,35,-37.21789045273201,6,4,60.24899719531326,14,87.54254909059031,3668.118027493132
5,1,1,7,,,True,30,-14.225426296053639,6,3,61.55380276648343,5,33.26407349895754,1532.9948274510336
15,1,22,7,,,True,36,-45.11505087335365,6,4,64.33271388823182,14,105.46470331128724,4881.949248064593
15,1,22,7,,,True,34,-52.135663922896036,6,4,65.46414659514626,14,122.39969699508278,5292.975208104867
5,1,1,7,,,True,31,-12.828931683668852,6,13,68.25494054567254,6,30.3175153213555,1169.8759252110854
10,1,11,7,,,True,32,-29.532080904460845,6,22,68.31291934987831,9,69.61739223022556,2808.5400206177
15,1,13,7,,,True,33,-35.36013660500262,6,11,69.46602688677423,13,83.60535174905122,3196.6598423035625
5,1,4,8,,,True,37,-24.877832768225076,7,7,72.22236700953692,2,59.73924889729551,1636.8886821781136
10,1,12,8,,,True,42,-45.2366569305498,7,3,72.42427233469017,12,106.00386767712705,4725.1830994982865
5,1,33,8,,,True,39,-17.796057877797217,7,1,75.09167317477042,7,42.23704807887492,1502.0644104120772
10,1,4,8,,,True,41,-39.93185031437237,7,1,75.70714003347702,10,93.49625119557176,4222.249726906111
5,1,1,8,,,True,38,-11.012848244681452,7,3,76.62760473023218,5,26.015793645495506,1010.8846441387484
5,1,4,8,,,True,40,-17.114654606083665,7,1,76.63825104467118,8,40.41520890603212,1580.9517394513616
5,1,5,9,,,True,44,-19.94632133748736,8,1,80.32322090322957,2,47.35678878058539,1672.6763754220046
5,1,26,9,,,True,43,-13.592575039613802,8,9,80.52377541912931,1,31.815120560038267,1444.2113593308243
5,1,18,9,,,True,46,-13.237982939683711,8,4,80.89665801800696,7,31.400860623071694,1129.3978174250547
15,1,12,9,,,True,50,-39.50398187274935,8,13,83.82121830897808,14,92.7925730488395,3978.2544220225786
5,1,8,9,,,True,45,-17.657438979478503,8,1,85.44431235252279,4,41.70568328888288,1625.2761065422508
10,1,13,9,,,True,48,-27.73468708219553,8,3,86.03181960169266,9,65.55436830620235,2521.566266190984
10,1,4,9,,,True,49,-29.6509964222763,8,12,87.39606896828738,11,69.89211772350512,2823.5822214570817
5,1,5,9,,,True,47,-16.42587333226266,8,4,88.31788083798061,8,38.75192530021826,1541.8386869589278
5,1,9,10,,,True,51,-19.95603529201902,9,1,91.87616506367021,4,46.59664338461269,2195.629896956575
15,1,13,10,,,True,54,-51.194366408410346,9,30,95.98266285154142,13,120.82048620373624,4776.953211526412
5,1,3,10,,,True,52,-10.380448331064457,9,11,96.86965133912587,6,24.547402232045343,935.8123970771974
15,1,4,10,,,True,56,-51.01613371065587,9,13,97.16547807496892,14,119.81794629581623,5148.258653882294
15,1,13,10,,,True,55,-35.27919123712921,9,30,99.40728055334209,13,82.68468004192077,3675.532033934833
5,1,1,10,,,True,53,-28.030773489876044,9,4,99.73475875783679,7,65.75716727422223,2879.8443003119205
10,1,18,11,,,True,60,-22.439884815868567,10,3,101.05190721983972,11,52.35203790727597,2498.449421596964
5,1,33,11,,,True,58,-17.32369510696819,10,4,107.51918911519905,7,40.64652481468883,1775.141968487766
10,1,13,11,,,True,59,-35.88924490660631,10,22,107.9240524263815,9,84.32704254361234,3597.3798152689583
5,1,18,11,,,True,57,-12.049329764299934,10,4,108.47646244924275,7,28.545037331034933,1052.1913864765986
5,1,4,12,,,True,64,-11.400986332096958,11,3,111.82674215062215,8,27.03582325759527,977.7617150980833
15,1,12,12,,,True,66,-43.33929745240308,11,13,112.69498679354571,14,102.2295162210069,4079.1516066671893
10,1,13,12,,,True,65,-32.22130980010147,11,1,112.77761520508066,12,76.19238941115792,2907.2567260638384
5,1,7,12,,,True,62,-10.935356922596085,11,5,113.61334759615693,4,25.96047354475195,918.6125078255093
5,1,1,12,,,True,63,-10.328623308841355,11,13,114.9507806683076,6,24.582012528338026,826.3638291769075
5,1,9,12,,,True,61,-24.949527518165333,11,1,117.89136667702324,4,58.27902577309244,2729.8620148805885
15,1,22,13,,,True,72,-50.86235591875675,12,4,120.27410517663911,14,119.13581873559157,5346.714040866856
5,1,8,13,,,True,69,-13.433260066451709,12,3,120.37554119826957,3,31.821710387964927,1174.2931854428937
15,1,1,13,,,True,71,-37.625354414401734,12,12,120.79532761448588,13,88.31940793160983,3829.318736262995
15,1,3,13,,,True,70,-38.05643643731186,12,30,123.08658201682216,13,89.51714336223311,3749.298487364363
5,1,15,13,,,True,67,-16.64944998586165,12,11,124.45677169627623,1,39.0872265454108,1690.932279495549
5,1,13,13,,,True,68,-15.472803398935438,12,7,129.21117599097641,2,36.85253395657824,1219.649693840235
10,1,12,14,,,True,74,-27.684399065569202,13,22,132.61624441844629,9,65.10645337208015,2736.3628612285656
10,1,14,14,,,True,73,-28.19428705822243,13,4,138.77553641159705,9,65.99544729010663,2993.5135702996295
15,1,12,14,,,True,75,-41.65625450548112,13,13,139.37120103799072,14,97.16913060257625,4647.670440751039
5,1,13,15,,,True,76,-15.089052446779398,14,6,140.0119695086995,2,35.66200124762216,1373.7532462175582
15,1,3,15,,,True,79,-51.13302505436348,14,13,140.27255906548578,14,119.65599643471757,5451.044134127421
10,1,4,15,,,True,77,-24.49951199237971,14,1,140.44135242800456,11,57.50750952000129,2494.1803072986545
15,1,3,15,,,True,78,-51.86050303698916,14,12,146.41389698277567,14,121.59938324786788,5367.91622973667
5,1,15,16,,,True,80,-14.522441912361659,15,5,154.1940231496089,1,33.53514710944492,1847.3051143061496
5,1,1,16,,,True,82,-15.091446295998228,15,11,155.66097996684178,6,35.83150136955433,1264.7429136274893
5,1,11,16,,,True,81,-11.904043923699914,15,3,155.93559327246555,3,27.960621556285446,1199.6588353095588
15,1,3,16,,,True,85,-37.019478411942835,15,11,157.14356635427302,13,87.82575547112577,3148.627039154211
15,1,1,16,,,True,84,-44.142737386679734,15,11,158.93741695956862,13,104.6730461117865,3789.198236608546
5,1,5,16,,,True,83,-14.11266744613948,15,4,158.93996308882262,8,33.265707732123644,1343.9739221500358
5,1,17,17,,,True,86,-15.859584384903535,16,3,165.06023308561595,7,37.15900301612214,1659.9719640911303
10,1,12,17,,,True,87,-28.989859121406518,16,1,166.09626998017626,12,68.21639677578403,2838.834018488175
5,1,1,18,,,True,88,-24.6174521235933,17,5,170.38782972329642,7,57.83637050584451,2471.506535425817
10,1,18,18,,,True,89,-30.42083711788816,17,12,174.2647046825279,11,71.45198859322466,3066.736134330489
15,1,3,18,,,True,90,-37.65384197088458,17,12,174.59245722873976,13,88.32684377889927,3871.840765541449
5,1,1,19,,,True,94,-19.096493816491606,18,5,181.88000640232337,7,45.18674649184618,1702.9920329218899
5,1,4,19,,,True,91,-12.878416595197764,18,1,182.30036170726044,2,30.59556807319396,1066.9822765336357
5,1,3,19,,,True,93,-15.306789657503337,18,13,184.7608224333364,6,36.187913050361914,1386.0407289309496
10,1,1,19,,,True,95,-35.85360293251045,18,4,185.78448903041868,10,84.17031591846842,3642.460941871803
5,1,11,19,,,True,92,-8.688144266769736,18,3,187.2200127466897,3,20.10665285399901,1075.805208616887
5,1,4,20,,,True,98,-15.889171144371238,19,13,190.08516067382686,6,37.737441221183815,1323.6577598295162
5,1,1,20,,,True,97,-14.041093567026966,19,3,190.33275681779622,5,33.13059300383611,1314.7606091542025
10,1,13,20,,,True,99,-37.9300671907932,19,12,193.3990409122926,9,89.5282666348786,3531.2675614029417
5,1,1,20,,,True,96,-8.654787588584917,19,3,198.95520150532548,3,20.25217369848184,923.1968486536321
5,1,4,21,,,True,101,-15.451875518214662,20,9,203.47725411813315,8,36.641026606514856,1325.7747926811992
5,1,3,21,,,True,100,-12.051490361893919,20,13,208.45719617732294,6,28.85827299323782,846.9686076646492
5,1,3,22,,,True,102,-7.264854747724502,21,16,216.93750321407452,5,17.025423636561527,757.8088218331505
5,1,1,22,,,True,103,-9.324586000993179,21,13,218.50196614178938,6,22.210801510926615,733.7756610375553
15,1,3,23,,,True,110,-44.02147577765038,22,13,222.5014758073343,13,103.19253865234796,4574.100527851989
15,1,3,23,,,True,111,-54.48386444875933,22,12,223.96189729867203,13,127.5067954108367,5801.910474041076
5,1,6,23,,,True,106,-17.05569863976258,22,1,224.13405090613776,4,40.32633890831585,1541.9384607270651
10,1,14,23,,,True,109,-34.39106732647957,22,3,226.12951532384548,12,80.15900540118756,3879.1086100075795
5,1,8,23,,,True,107,-11.251460128552644,22,1,226.64261717055032,5,26.45914551060477,1113.00320718456
5,1,34,23,,,True,108,-16.727237900160812,22,1,226.96690493890253,7,39.4157081944532,1601.5910372992175
5,1,30,23,,,True,104,-17.954817460765806,22,7,228.1687590061649,2,42.76689561912761,1413.4320218579376
5,1,11,23,,,True,105,-14.493723240478408,22,3,228.4788342202129,3,34.65108803933873,1055.4800412381921
