action,arm,estimated_count,estimated_mean_reward,execution_count,execution_mean_reward,mean_reward,pull_count,reward_sum,service_id,source_plane,target_plane
add,"[""add"", 10, null, 0]",1.0,2.0764465342612235,1.0,0.7292658949537193,1.4028562146074715,2.0,2.805712429214943,10,,0
add,"[""add"", 10, null, 4]",1.0,2.1773346755125997,1.0,0.7393547090788569,1.4583446922957284,2.0,2.9166893845914568,10,,4
add,"[""add"", 13, null, 0]",1.0,1.9508622329712273,1.0,0.7755805875884733,1.3632214102798503,2.0,2.7264428205597007,13,,0
add,"[""add"", 13, null, 1]",1.0,1.931934814312378,1.0,0.7736878457225883,1.352811330017483,2.0,2.705622660034966,13,,1
add,"[""add"", 14, null, 0]",1.0,2.384707710110093,1.0,0.7761666375443905,1.5804371738272418,2.0,3.1608743476544836,14,,0
add,"[""add"", 14, null, 2]",1.0,2.3332836328983393,1.0,0.7710242298232152,1.5521539313607773,2.0,3.1043078627215546,14,,2
add,"[""add"", 14, null, 8]",1.0,2.3821134473841985,1.0,0.7759072112718011,1.5790103293279998,2.0,3.1580206586559996,14,,8
add,"[""add"", 15, null, 1]",1.0,1.2935008051679775,1.0,0.6966231105965505,0.9950619578822639,2.0,1.9901239157645279,15,,1
add,"[""add"", 15, null, 4]",1.0,1.5299496221543034,1.0,0.7202679922951831,1.1251088072247433,2.0,2.2502176144494865,15,,4
add,"[""add"", 15, null, 5]",1.0,1.5490846125121869,1.0,0.7221814913309714,1.1356330519215792,2.0,2.2712661038431583,15,,5
add,"[""add"", 15, null, 6]",1.0,2.288764664097576,1.0,0.733053989692694,1.510909326895135,2.0,3.02181865379027,15,,6
add,"[""add"", 17, null, 4]",1.0,2.1980566249571076,1.0,0.7349775441762455,1.4665170845666766,2.0,2.9330341691333532,17,,4
add,"[""add"", 17, null, 7]",1.0,2.1843124501923143,1.0,0.7336031266997661,1.4589577884460403,2.0,2.9179155768920806,17,,7
add,"[""add"", 19, null, 6]",1.0,2.4111537361664785,1.0,0.7792827106535077,1.5952182234099932,2.0,3.1904364468199864,19,,6
add,"[""add"", 2, null, 2]",1.0,1.4372606022043515,1.0,0.7215699769936453,1.0794152895989984,2.0,2.1588305791979967,2,,2
add,"[""add"", 2, null, 4]",1.0,1.7288349112539851,1.0,0.733599371128,1.2312171411909927,2.0,2.4624342823819854,2,,4
add,"[""add"", 2, null, 5]",1.0,1.9005308121384799,1.0,0.7547495991545959,1.327640205646538,2.0,2.655280411293076,2,,5
add,"[""add"", 2, null, 7]",1.0,1.7403944108691278,1.0,0.7347553210895142,1.237574865979321,2.0,2.475149731958642,2,,7
add,"[""add"", 2, null, 9]",1.0,1.835760041297319,1.0,0.7442918841323334,1.290025962714826,2.0,2.580051925429652,2,,9
add,"[""add"", 21, null, 1]",1.0,1.4294571343782634,1.0,0.765720710715754,1.0975889225470086,2.0,2.195177845094017,21,,1
add,"[""add"", 25, null, 0]",1.0,1.4908224939158807,1.0,0.7484373010300006,1.1196298974729406,2.0,2.2392597949458812,25,,0
add,"[""add"", 25, null, 2]",1.0,1.2825509121274747,1.0,0.7346361057157711,1.008593508921623,2.0,2.017187017843246,25,,2
add,"[""add"", 25, null, 8]",1.0,1.586499324024487,1.0,0.7580049840408613,1.172252154032674,2.0,2.344504308065348,25,,8
add,"[""add"", 25, null, 9]",1.0,1.4429921650622561,1.0,0.7436542681446381,1.093323216603447,2.0,2.186646433206894,25,,9
add,"[""add"", 26, null, 0]",1.0,3.140790397098936,1.0,0.7666157728162971,1.9537030849576165,2.0,3.907406169915233,26,,0
add,"[""add"", 26, null, 2]",1.0,3.166766522063048,1.0,0.7692133853127083,1.9679899536878782,2.0,3.9359799073757564,26,,2
add,"[""add"", 26, null, 3]",1.0,3.1654347795407407,1.0,0.7690802110604776,1.9672574953006092,2.0,3.9345149906012185,26,,3
add,"[""add"", 26, null, 4]",1.0,1.32188526512836,1.0,0.7177404957850463,1.019812880456703,2.0,2.039625760913406,26,,4
add,"[""add"", 27, null, 0]",1.0,1.3272905807844675,1.0,0.7346941865616019,1.0309923836730346,2.0,2.061984767346069,27,,0
